DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,PEDCOND,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,NEIGHBOURHOOD_158
4/16/2022 8:00:00 AM,1635,Minor Arterial,Toronto and East York,43.658164,-79.385913,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Yonge-Bay Corridor
4/18/2022 8:00:00 AM,554,Minor Arterial,Etobicoke York,43.744216,-79.595325,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,Mount Olive-Silverstone-Jamestown
4/18/2022 8:00:00 AM,2120,Major Arterial,Scarborough,43.823619,-79.307025,At Intersection,Traffic Signal,Rain,"Dark, artificial",Slush,Non-Fatal Injury,Cyclist Collisions,Truck Driver,25 to 29,,,,Yes,,,Yes,,,,,,,,,Milliken
4/19/2022 8:00:00 AM,837,Major Arterial,,43.636389,-79.444042,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,,,,,Yes,Yes,,,,,,Yes,,,,South Parkdale
4/19/2022 8:00:00 AM,2015,Major Arterial,Etobicoke York,43.606276,-79.490588,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,,,,,Yes,,,,,,Yes,Yes,,,,Mimico-Queensway
4/22/2022 8:00:00 AM,1000,Major Arterial,Toronto and East York,43.648761,-79.396351,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,50 to 54,,,,Yes,,,Yes,,,,,Yes,,,,Wellington Place
4/25/2022 8:00:00 AM,1345,Major Arterial,Toronto and East York,43.677825,-79.350108,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Moped Driver,35 to 39,,,Yes,Yes,,,,,,,Yes,Yes,,,,North Riverdale
4/26/2022 8:00:00 AM,1003,Major Arterial,Etobicoke York,43.683356,-79.480282,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,,,,,Yes,Yes,,,,,Yes,Yes,,,,Rockcliffe-Smythe
4/27/2022 8:00:00 AM,2135,Minor Arterial,Scarborough,43.819625,-79.221034,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,Yes,Yes,Yes,,,,Malvern West
4/27/2022 8:00:00 AM,2135,Minor Arterial,Scarborough,43.819625,-79.221034,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,,Yes,,Yes,,,,,Yes,Yes,Yes,,,,Malvern West
5/4/2022 8:00:00 AM,2315,Major Arterial,North York,43.759757,-79.490039,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,,,,Yes,Yes,,,,,,,Yes,,,,York University Heights
5/7/2022 8:00:00 AM,935,Collector,,43.749636,-79.450214,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,Yes,,,,Clanton Park
5/8/2022 8:00:00 AM,1915,Major Arterial,Etobicoke York,43.67171,-79.47108,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Junction Area
5/8/2022 8:00:00 AM,1915,Major Arterial,Etobicoke York,43.67171,-79.47108,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Junction Area
5/8/2022 8:00:00 AM,1915,Major Arterial,Etobicoke York,43.67171,-79.47108,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Junction Area
5/8/2022 8:00:00 AM,1915,Major Arterial,Etobicoke York,43.67171,-79.47108,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,0 to 4,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Junction Area
5/10/2022 8:00:00 AM,1632,Minor Arterial,Scarborough,43.776595,-79.250499,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,,,,,Yes,Yes,,,,,,,,,,Woburn North
5/10/2022 8:00:00 AM,1728,Major Arterial,Scarborough,43.767852,-79.271076,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,,,,,Bendale-Glen Andrew
5/14/2022 8:00:00 AM,2045,Collector,Toronto and East York,43.639537,-79.347293,Non Intersection,No Control,Clear,"Dark, artificial",Loose Sand or Gravel,Non-Fatal Injury,SMV Other,Motorcycle Passenger,75 to 79,,,,,,Yes,,,,Yes,Yes,Yes,,,,South Riverdale
5/18/2022 8:00:00 AM,1642,Major Arterial,North York,43.726569,-79.482028,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,,,Yes,,Yes,,,,,,,Yes,,,,Downsview
5/20/2022 8:00:00 AM,1045,Major Arterial,,43.675574,-79.537082,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,,,,,Yes,,,,,,,Yes,Yes,,,Edenbridge-Humber Valley
5/22/2022 8:00:00 AM,1443,Major Arterial,Toronto and East York,43.658274,-79.434741,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,Yes,,Yes,,,,Dufferin Grove
5/22/2022 8:00:00 AM,1443,Major Arterial,Toronto and East York,43.658274,-79.434741,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,,,Yes,,Yes,,,,,Yes,,Yes,,,,Dufferin Grove
5/25/2022 8:00:00 AM,1656,Major Arterial,Toronto and East York,43.655512,-79.411853,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,,,Yes,Yes,,,,,,,,,,,Trinity-Bellwoods
5/26/2022 8:00:00 AM,831,Major Arterial,North York,43.800986,-79.406207,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,,,,Yes,Yes,,,,,,,,,,,Newtonbrook East
5/28/2022 8:00:00 AM,2015,Expressway,North York,43.739955,-79.332233,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,,,,,Yes,Yes,,,,,,Yes,,,,Banbury-Don Mills
5/30/2022 8:00:00 AM,1847,Minor Arterial,Toronto and East York,43.645484,-79.364284,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,,,,Yes,Yes,,,,,,,,,,,St Lawrence-East Bayfront-The Islands
5/30/2022 8:00:00 AM,2012,Minor Arterial,North York,43.732337,-79.341464,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,Banbury-Don Mills
5/31/2022 8:00:00 AM,1636,Minor Arterial,Toronto and East York,43.663516,-79.320537,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,,,,,Yes,,,,,Yes,,Yes,,,,The Beaches
5/31/2022 8:00:00 AM,1636,Minor Arterial,Toronto and East York,43.663516,-79.320537,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,,,,Yes,,,,,Yes,,Yes,,,,The Beaches
6/3/2022 8:00:00 AM,1240,Local,,43.637358,-79.474689,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,,Yes,Yes,,,,High Park-Swansea
6/3/2022 8:00:00 AM,1443,Minor Arterial,,43.679259,-79.313381,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,,,,,Yes,Yes,,,,,,,,,,Woodbine Corridor
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/4/2022 8:00:00 AM,1945,Major Arterial,Scarborough,43.836528,-79.251148,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,,,,,Yes,,,,,Yes,,Yes,,,,Morningside Heights
6/5/2022 8:00:00 AM,1625,Major Arterial,Toronto and East York,43.637389,-79.43468,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,South Parkdale
6/8/2022 8:00:00 AM,1554,Minor Arterial,Toronto and East York,43.649314,-79.42274,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,,,Yes,Yes,,,,,,,,,,,Trinity-Bellwoods
6/10/2022 8:00:00 AM,749,Major Arterial,Etobicoke York,43.64448,-79.567203,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,,,,,,,Yes,,,Yes,,Yes,,,,Etobicoke West Mall
6/10/2022 8:00:00 AM,749,Major Arterial,Etobicoke York,43.64448,-79.567203,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,,,,,,,Yes,,,Yes,,Yes,,,,Etobicoke West Mall
6/11/2022 8:00:00 AM,1236,Major Arterial,North York,43.714495,-79.400012,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,,,Yes,,Yes,,,,,,,,,,,Mount Pleasant East
6/14/2022 8:00:00 AM,1159,Major Arterial,Toronto and East York,43.662306,-79.423663,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Inattentive,,Yes,Yes,,,,,,,,,,,,Palmerston-Little Italy
6/14/2022 8:00:00 AM,1246,Minor Arterial,Etobicoke York,43.74034,-79.619365,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,80 to 84,,,,,Yes,,Yes,,,,,,,,,West Humber-Clairville
6/16/2022 8:00:00 AM,1930,Major Arterial,North York,43.707385,-79.343669,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,80 to 84,,,,Yes,Yes,,,,,Yes,,,,,,Thorncliffe Park
6/16/2022 8:00:00 AM,1930,Major Arterial,North York,43.707385,-79.343669,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,80 to 84,,,,Yes,Yes,,,,,Yes,,,,,,Thorncliffe Park
6/17/2022 8:00:00 AM,2350,Minor Arterial,,43.617835,-79.499057,At/Near Private Drive,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,,,,,Yes,Yes,,,,,,Yes,,,,Mimico-Queensway
6/18/2022 8:00:00 AM,1855,Major Arterial,Toronto and East York,43.690329,-79.349132,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,,,Yes,,,,Old East York
6/18/2022 8:00:00 AM,2015,Major Arterial,Scarborough,43.736624,-79.24805,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Kennedy Park
6/21/2022 8:00:00 AM,1530,Major Arterial,North York,43.654006,-79.362697,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,,,,,Yes,Yes,,,,,Yes,Yes,,,,Moss Park
6/22/2022 8:00:00 AM,2046,Major Arterial,North York,43.750247,-79.46336,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,40 to 44,,,,,Yes,,,,,Yes,Yes,Yes,,,,Downsview
6/26/2022 8:00:00 AM,600,Major Arterial,Toronto and East York,43.648482,-79.396251,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,,,,Yes,Yes,,,,,,,,,,,Wellington Place
6/27/2022 8:00:00 AM,238,Major Arterial,Toronto and East York,43.645774,-79.410747,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,,,Yes,Yes,,,,,,,Yes,,,,West Queen West
6/27/2022 8:00:00 AM,1956,Major Arterial,Toronto and East York,43.672064,-79.390491,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,unknown,,,,,Yes,,,,,,,Yes,Yes,,,Annex
7/2/2022 8:00:00 AM,42,Major Arterial,Toronto and East York,43.650336,-79.378429,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,,Yes,Yes,,,,Downtown Yonge East
7/2/2022 8:00:00 AM,1809,Major Arterial,Toronto and East York,43.645659,-79.400592,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,,,,Yes,,,Yes,,,,,Yes,,,,Wellington Place
7/4/2022 8:00:00 AM,2145,Major Arterial,Toronto and East York,43.632376,-79.410892,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,30 to 34,,,,,Yes,Yes,,,,,Yes,Yes,,,,Fort York-Liberty Village
7/6/2022 8:00:00 AM,1945,Major Arterial,Toronto and East York,43.638579,-79.428821,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,South Parkdale
7/7/2022 8:00:00 AM,1605,Major Arterial,North York,43.767241,-79.492,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,55 to 59,,,,Yes,,,Yes,,,,,,,,,York University Heights
7/9/2022 8:00:00 AM,2233,Expressway,North York,43.758597,-79.335994,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,Parkwoods-O'Connor Hills
7/9/2022 8:00:00 AM,2233,Expressway,North York,43.758597,-79.335994,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,Parkwoods-O'Connor Hills
7/9/2022 8:00:00 AM,2233,Expressway,North York,43.758597,-79.335994,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,Parkwoods-O'Connor Hills
7/11/2022 8:00:00 AM,3,Minor Arterial,Scarborough,43.749594,-79.18938,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,,,,,Yes,,,,,Yes,Yes,Yes,,,,Guildwood
7/11/2022 8:00:00 AM,3,Minor Arterial,Scarborough,43.749594,-79.18938,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,40 to 44,,,,,Yes,,,,,Yes,Yes,Yes,,,,Guildwood
7/11/2022 8:00:00 AM,749,Expressway,Toronto and East York,43.641997,-79.379878,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,,,,,Yes,,Yes,,,,,Yes,,,,St Lawrence-East Bayfront-The Islands
7/11/2022 8:00:00 AM,749,Expressway,Toronto and East York,43.641997,-79.379878,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,,,,,Yes,,Yes,,,,,Yes,,,,St Lawrence-East Bayfront-The Islands
7/12/2022 8:00:00 AM,1407,Major Arterial,Toronto and East York,43.641402,-79.43233,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,South Parkdale
7/12/2022 8:00:00 AM,1407,Major Arterial,Toronto and East York,43.641402,-79.43233,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,,,,,,,South Parkdale
7/12/2022 8:00:00 AM,1508,Major Arterial,North York,43.756674,-79.517574,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,Yes,,,,,,Glenfield-Jane Heights
7/12/2022 8:00:00 AM,1508,Major Arterial,North York,43.756674,-79.517574,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,60 to 64,,,Yes,,Yes,,,,,Yes,,,,,,Glenfield-Jane Heights
7/12/2022 8:00:00 AM,1508,Major Arterial,North York,43.756674,-79.517574,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,10 to 14,,,Yes,,Yes,,,,,Yes,,,,,,Glenfield-Jane Heights
7/12/2022 8:00:00 AM,1508,Major Arterial,North York,43.756674,-79.517574,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,,,Yes,,Yes,,,,,Yes,,,,,,Glenfield-Jane Heights
7/13/2022 8:00:00 AM,345,Local,Etobicoke York,43.686335,-79.529254,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,Willowridge-Martingrove-Richview
7/13/2022 8:00:00 AM,1311,Major Arterial,Toronto and East York,43.644316,-79.374988,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,50 to 54,,,,,Yes,,Yes,,,,,Yes,,,,St Lawrence-East Bayfront-The Islands
7/13/2022 8:00:00 AM,2338,Major Arterial,Scarborough,43.737025,-79.246127,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,Eglinton East
7/14/2022 8:00:00 AM,1600,Major Arterial,Etobicoke York,43.61344,-79.536372,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,,,,Yes,Yes,,,,,,,,,,,Alderwood
7/15/2022 8:00:00 AM,1830,Major Arterial,Toronto and East York,43.656253,-79.388934,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,,,,,Yes,,,,,,,Yes,Yes,,,Kensington-Chinatown
7/15/2022 8:00:00 AM,2317,Major Arterial,,43.700888,-79.425563,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,,,Yes,Yes,,,,,,,,,,,Humewood-Cedarvale
7/17/2022 8:00:00 AM,946,Major Arterial,North York,43.708655,-79.478038,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,55 to 59,,,,,Yes,,Yes,,,,Yes,Yes,,,,Brookhaven-Amesbury
7/19/2022 8:00:00 AM,1245,Major Arterial,Scarborough,43.789206,-79.194324,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,,,Morningside
7/19/2022 8:00:00 AM,1550,Minor Arterial,,43.695502,-79.488467,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,35 to 39,,,,,Yes,Yes,,,,,,,,,,Brookhaven-Amesbury
7/22/2022 8:00:00 AM,1815,Major Arterial,Toronto and East York,43.675387,-79.454189,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,,,,Yes,,,,Yes,,,,Corso Italia-Davenport
7/24/2022 8:00:00 AM,1635,Major Arterial,Scarborough,43.804583,-79.286739,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,,,,Yes,,,,,Yes,,Yes,,,,Milliken
7/24/2022 8:00:00 AM,1635,Major Arterial,Scarborough,43.804583,-79.286739,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,,,,,Yes,,,,,Yes,,Yes,,,,Milliken
7/24/2022 8:00:00 AM,1635,Major Arterial,Scarborough,43.804583,-79.286739,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,,,,,Yes,,,,,Yes,,Yes,,,,Milliken
7/25/2022 8:00:00 AM,950,Major Arterial,Etobicoke York,43.623656,-79.483226,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,,,Yes,,Yes,,,,,,,Yes,,,,Humber Bay Shores
7/25/2022 8:00:00 AM,2000,Major Arterial,Toronto and East York,43.641688,-79.380946,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,,,,,Yes,,Yes,,,,,,,,St Lawrence-East Bayfront-The Islands
7/24/2022 8:00:00 AM,2254,Major Arterial,Etobicoke York,43.711875,-79.565456,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,,,Yes,,Yes,,West Humber-Clairville
7/29/2022 8:00:00 AM,1156,Major Arterial,North York,43.737059,-79.435085,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,Yes,Yes,Yes,,,,Clanton Park
7/29/2022 8:00:00 AM,1156,Major Arterial,North York,43.737059,-79.435085,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,15 to 19,,,Yes,,Yes,,,,,Yes,Yes,Yes,,,,Clanton Park
7/29/2022 8:00:00 AM,1220,Major Arterial,Scarborough,43.771941,-79.261875,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,,,,Yes,,,,,Yes,,Yes,Yes,,,Bendale-Glen Andrew
7/29/2022 8:00:00 AM,1220,Major Arterial,Scarborough,43.771941,-79.261875,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,75 to 79,,,,,Yes,,,,,Yes,,Yes,Yes,,,Bendale-Glen Andrew
7/29/2022 8:00:00 AM,2045,Minor Arterial,North York,43.696936,-79.494991,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,20 to 24,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,Brookhaven-Amesbury
7/29/2022 8:00:00 AM,2045,Minor Arterial,North York,43.696936,-79.494991,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,unknown,,,,,Yes,Yes,,,,Yes,Yes,Yes,,,,Brookhaven-Amesbury
7/30/2022 8:00:00 AM,1356,Major Arterial,Scarborough,43.798041,-79.217685,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,,,,,Yes,,,,,Yes,,Yes,,,,Malvern East
7/30/2022 8:00:00 AM,1356,Major Arterial,Scarborough,43.798041,-79.217685,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,70 to 74,,,,,Yes,,,,,Yes,,Yes,,,,Malvern East
7/30/2022 8:00:00 AM,2201,Major Arterial,Scarborough,43.811564,-79.323329,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,Yes,Yes,,,Steeles
8/3/2022 8:00:00 AM,25,Major Arterial,Toronto and East York,43.675166,-79.495258,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,,,,,Rockcliffe-Smythe
8/3/2022 8:00:00 AM,855,Collector,North York,43.716502,-79.330341,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,90 to 94,,,Yes,,Yes,,,,,,,Yes,,,,Flemingdon Park
8/5/2022 8:00:00 AM,2231,Minor Arterial,Toronto and East York,43.666957,-79.313518,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,,,,,,,The Beaches
8/6/2022 8:00:00 AM,40,Major Arterial,Etobicoke York,43.674651,-79.457607,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,,,,,Yes,,Weston-Pelham Park
