DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDCOND,CYCACT,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140,DIVISION
10/17/2020 8:00:00 AM,1909,Major Arterial,North York,43.759394,-79.518192,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,,,,,,,,Yes,,Yes,,,,Yes,,,,,,24,24,D31
10/17/2020 8:00:00 AM,1909,Major Arterial,North York,43.759394,-79.518192,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,West,,,,,Inattentive,,Yes,,Yes,,,,Yes,,,,,,24,24,D31
10/21/2020 8:00:00 AM,744,Minor Arterial,Scarborough,43.771083,-79.173892,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Truck Driver,50 to 54,East,"Truck - Closed (Blazer, etc)",Going Ahead,Driving Properly,Normal,,,,,Yes,,Yes,,,,,,,,136,136,D43
10/28/2020 8:00:00 AM,1241,Major Arterial,Toronto and East York,43.659812,-79.435321,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,North,Bicycle,Going Ahead,,,,Failed to Yield Right of Way,,Yes,,,Yes,,,,,,,,83,83,D14
10/29/2020 8:00:00 AM,1525,Major Arterial,Toronto and East York,43.646311,-79.384059,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,70 to 74,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,Yes,,,170,76,D52
10/30/2020 8:00:00 AM,2331,Major Arterial,Etobicoke York,43.623519,-79.514743,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,,,,,,,,,,Yes,,,,Yes,,Yes,,Yes,,16,16,D22
11/1/2020 9:00:00 AM,1300,Major Arterial,Toronto and East York,43.65898,-79.439731,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,East,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,,,,,83,83,D11
11/7/2020 10:00:00 AM,958,Major Arterial,Scarborough,43.730227,-79.226428,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,East,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,123,123,D43
11/7/2020 10:00:00 AM,1720,Major Arterial,Scarborough,43.779681,-79.217105,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,135,135,D43
11/9/2020 10:00:00 AM,913,Major Arterial,Etobicoke York,43.720843,-79.508594,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,154,26,D31
11/10/2020 10:00:00 AM,1430,Major Arterial,Scarborough,43.803054,-79.288875,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,North,,,,,Normal,,Yes,,Yes,,,,,,,,,,128,128,D42
11/11/2020 10:00:00 AM,1017,Major Arterial,Etobicoke York,43.718814,-79.517726,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Unknown,,,,,Normal,,Yes,,,,Yes,,,,Yes,,,,154,26,D31
11/13/2020 10:00:00 AM,1245,Collector,North York,43.724162,-79.336978,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,70 to 74,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,,,,,Yes,42,42,D33
11/14/2020 10:00:00 AM,1446,Minor Arterial,Toronto and East York,43.667788,-79.371089,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,90 to 94,South,,,,,Inattentive,,Yes,,Yes,,,,,,,,,,71,71,D51
11/20/2020 10:00:00 AM,1550,Local,Etobicoke York,43.683863,-79.452846,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Unknown,,,,,Normal,,Yes,,Yes,,,,,,,,,,109,109,D13
11/20/2020 10:00:00 AM,1550,Local,Etobicoke York,43.683863,-79.452846,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Unknown,,,,,Normal,,Yes,,Yes,,,,,,,,,,109,109,D13
11/24/2020 10:00:00 AM,1922,Minor Arterial,Etobicoke York,43.665751,-79.446063,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,Yes,Yes,,Yes,,171,93,D11
11/24/2020 10:00:00 AM,1922,Minor Arterial,Etobicoke York,43.665751,-79.446063,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Other,unknown,Unknown,"Automobile, Station Wagon",Parked,,,,,,,Yes,,,,,Yes,Yes,,Yes,,171,93,D11
11/25/2020 10:00:00 AM,1735,Major Arterial,Scarborough,43.769351,-79.282222,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,126,126,D41
11/25/2020 10:00:00 AM,1851,Minor Arterial,North York,43.702983,-79.441402,At Intersection,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,West,,,,,Normal,,Yes,,Yes,,,,,,,,,,108,108,D13
11/28/2020 10:00:00 AM,2022,Major Arterial,Etobicoke York,43.677169,-79.496112,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Other,unknown,West,Pick Up Truck,Parked,,,,,,,Yes,,,,,Yes,Yes,,,,111,111,D12
11/28/2020 10:00:00 AM,2022,Major Arterial,Etobicoke York,43.677169,-79.496112,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,,unknown,,,,,,,,,,Yes,,,,,Yes,Yes,,,,111,111,D12
11/29/2020 10:00:00 AM,2200,Major Arterial,North York,43.795935,-79.429225,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Unknown,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,36,36,D32
11/30/2020 10:00:00 AM,1110,Local,North York,43.777594,-79.417827,At Intersection,Stop Sign,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,South,Bicycle,Going Ahead,,,,Other,,Yes,Yes,,,,,,,,,,37,37,D32
11/30/2020 10:00:00 AM,1829,Major Arterial,Scarborough,43.778659,-79.307864,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,118,118,D42
11/30/2020 10:00:00 AM,1901,Major Arterial,North York,43.789179,-79.329547,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,East,,,,,Normal,,Yes,,Yes,,,,,,,,,,147,117,D42
12/8/2020 10:00:00 AM,856,Major Arterial,Scarborough,43.822402,-79.312221,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,116,116,D42
12/8/2020 10:00:00 AM,1803,Major Arterial,Scarborough,43.755477,-79.245387,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,West,,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,Yes,,,157,127,D43
12/8/2020 10:00:00 AM,1856,Collector,Etobicoke York,43.647303,-79.525783,Overpass or Bridge,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,159,14,D22
12/9/2020 10:00:00 AM,1843,Major Arterial,Scarborough,43.782408,-79.234088,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,South,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,142,137,D43
12/12/2020 10:00:00 AM,1811,Major Arterial,Etobicoke York,43.643267,-79.572444,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,North,,,,,Normal,,Yes,,Yes,,,,Yes,,Yes,,,,13,13,D22
12/12/2020 10:00:00 AM,1811,Major Arterial,Etobicoke York,43.643267,-79.572444,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,80 to 84,,,,,,,,Yes,,Yes,,,,Yes,,Yes,,,,13,13,D22
12/12/2020 10:00:00 AM,1811,Major Arterial,Etobicoke York,43.643267,-79.572444,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,,,,,,,,Yes,,Yes,,,,Yes,,Yes,,,,13,13,D22
12/12/2020 10:00:00 AM,1811,Major Arterial,Etobicoke York,43.643267,-79.572444,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,,,,,,,,Yes,,Yes,,,,Yes,,Yes,,,,13,13,D22
12/12/2020 10:00:00 AM,1811,Major Arterial,Etobicoke York,43.643267,-79.572444,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,35 to 39,,,,,,,,Yes,,Yes,,,,Yes,,Yes,,,,13,13,D22
12/12/2020 10:00:00 AM,2342,Major Arterial,Scarborough,43.757769,-79.224674,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Passenger,15 to 19,,,,,,,,,,Yes,,,,Yes,,,,,,141,137,D43
12/17/2020 10:00:00 AM,2112,,,43.697882,-79.347766,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,58,58,D55
12/18/2020 10:00:00 AM,2238,Major Arterial,North York,43.758177,-79.335841,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,,,,149,45,D33
12/18/2020 10:00:00 AM,2238,Major Arterial,North York,43.758177,-79.335841,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,,,,,,,,,Yes,,,,Yes,,Yes,,,,149,45,D33
12/20/2020 10:00:00 AM,305,Major Arterial,Etobicoke York,43.65129,-79.526355,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Passenger,15 to 19,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,Yes,,15,15,D22
12/21/2020 10:00:00 AM,2035,Collector,Toronto and East York,43.669074,-79.378078,Intersection Related,Stop Sign,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,East,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,74,74,D51
12/25/2020 10:00:00 AM,318,Major Arterial,Etobicoke York,43.641318,-79.579822,Non Intersection,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,SMV Other,Passenger,65 to 69,,,,,,,,,,Yes,,,,Yes,,Yes,,,,12,12,D22
12/27/2020 10:00:00 AM,1520,Major Arterial,Scarborough,43.748946,-79.277301,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,,,,126,126,D41
12/27/2020 10:00:00 AM,1520,Major Arterial,Scarborough,43.748946,-79.277301,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,126,126,D41
12/27/2020 10:00:00 AM,1520,Major Arterial,Scarborough,43.748946,-79.277301,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,126,126,D41
12/30/2020 10:00:00 AM,1700,Major Arterial,Toronto and East York,43.658408,-79.370212,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,South,,,,,Inattentive,,Yes,,Yes,,,,,,,,,,73,73,D51
3/24/2018 8:00:00 AM,1700,Major Arterial,North York,43.739215,-79.382404,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Unknown,,,,,Unknown,,Yes,,Yes,,,,,,,,,,41,41,D33
1/7/2021 10:00:00 AM,1610,Major Arterial,Toronto and East York,43.638014,-79.444782,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,South,,,,,"Ability Impaired, Drugs",,Yes,,,,,Yes,,,,,,,85,85,D14
1/11/2021 10:00:00 AM,1915,Major Arterial,Scarborough,43.745558,-79.209689,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,East,Intercity Bus,Going Ahead,Driving Properly,Normal,,,,,Yes,,,Yes,Yes,Yes,Yes,,Yes,,139,139,D43
1/11/2021 10:00:00 AM,1915,Major Arterial,Scarborough,43.745558,-79.209689,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,Yes,,139,139,D43
1/11/2021 10:00:00 AM,1915,Major Arterial,Scarborough,43.745558,-79.209689,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,Yes,,139,139,D43
1/11/2021 10:00:00 AM,1915,Major Arterial,Scarborough,43.745558,-79.209689,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,Yes,,139,139,D43
1/15/2021 10:00:00 AM,1805,Local,Etobicoke York,43.691645,-79.467654,Intersection Related,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,East,,,,,Inattentive,,Yes,,Yes,,,,,,,,,,110,110,D12
1/18/2021 10:00:00 AM,2120,Major Arterial,North York,43.759638,-79.361499,Non Intersection,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Other,unknown,Unknown,"Automobile, Station Wagon",Parked,,,,,,,Yes,,,,,,,,,,40,40,D33
1/20/2021 10:00:00 AM,1145,Major Arterial,North York,43.789939,-79.36803,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,West,,,,,Inattentive,,Yes,,Yes,,,,,,,,,,47,47,D33
1/20/2021 10:00:00 AM,1157,Major Arterial,Toronto and East York,43.700083,-79.318996,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,North,Bicycle,Turning Right,,,,Failed to Yield Right of Way,,Yes,Yes,,,,,,Yes,,,,60,60,D55
1/23/2021 10:00:00 AM,949,Major Arterial,Toronto and East York,43.659552,-79.355396,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Unknown,,,,,Inattentive,,Yes,,Yes,,,,Yes,,,,,,72,72,D51
1/23/2021 10:00:00 AM,949,Major Arterial,Toronto and East York,43.659552,-79.355396,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,30 to 34,,,,,,,,Yes,,Yes,,,,Yes,,,,,,72,72,D51
1/25/2021 10:00:00 AM,653,Major Arterial,Etobicoke York,43.721823,-79.508823,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,West,,,,,Inattentive,,Yes,,Yes,,,,,,,,,,154,26,D31
1/27/2021 10:00:00 AM,905,Major Arterial,Toronto and East York,43.704528,-79.408473,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,30 to 34,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,100,100,D53
1/29/2021 10:00:00 AM,1130,Major Arterial,Etobicoke York,43.607131,-79.520709,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,Yes,,,,,,Yes,Yes,,,160,17,D22
1/29/2021 10:00:00 AM,1225,Major Arterial,Scarborough,43.807955,-79.266467,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,129,129,D42
1/29/2021 10:00:00 AM,2235,Minor Arterial,Toronto and East York,43.679991,-79.331775,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,30 to 34,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,65,65,D55
1/29/2021 10:00:00 AM,2235,Minor Arterial,Toronto and East York,43.679991,-79.331775,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,,,,,,,,,,Yes,,,,Yes,,,,,,65,65,D55
2/4/2021 10:00:00 AM,1535,Major Arterial,North York,43.736876,-79.484515,At Intersection,Traffic Signal,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,East,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,155,26,D31
2/4/2021 10:00:00 AM,1747,Major Arterial,Scarborough,43.784159,-79.288745,Non Intersection,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,60 to 64,,,,,,,,Yes,,Yes,,,,Yes,,,,,,118,128,D42
2/4/2021 10:00:00 AM,1747,Major Arterial,Scarborough,43.784159,-79.288745,Non Intersection,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,West,,,,,Had Been Drinking,,Yes,,Yes,,,,Yes,,,,,,118,128,D42
2/5/2021 10:00:00 AM,1100,Collector,North York,43.704459,-79.341594,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,South,"Automobile, Station Wagon",Stopped,Other,Normal,,,,,Yes,,,,Yes,,,,,,55,55,D53
2/5/2021 10:00:00 AM,1100,Collector,North York,43.704459,-79.341594,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,,,,,,,,,,Yes,,,,Yes,,,,,,55,55,D53
2/5/2021 10:00:00 AM,1100,Collector,North York,43.704459,-79.341594,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,,,,,,,,,,Yes,,,,Yes,,,,,,55,55,D53
2/8/2021 10:00:00 AM,1227,Major Arterial,Etobicoke York,43.672118,-79.593257,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,Yes,,,NSA,1,NSA
2/9/2021 10:00:00 AM,1747,Major Arterial,Etobicoke York,43.686686,-79.595523,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,60 to 64,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,Yes,,,Yes,,Yes,Yes,Yes,,,1,1,D23
2/11/2021 10:00:00 AM,945,Major Arterial,Etobicoke York,43.630305,-79.549777,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,North,,,,,Inattentive,,Yes,,,,,Yes,,,Yes,Yes,,,159,14,D22
2/12/2021 10:00:00 AM,126,Minor Arterial,Etobicoke York,43.627532,-79.542835,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,,,,,,,,,Yes,,,,Yes,,,,,,159,14,D22
2/13/2021 10:00:00 AM,2203,Minor Arterial,Scarborough,43.732051,-79.257068,Intersection Related,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,30 to 34,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,124,124,D41
2/13/2021 10:00:00 AM,2203,Minor Arterial,Scarborough,43.732051,-79.257068,Intersection Related,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,35 to 39,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,124,124,D41
2/13/2021 10:00:00 AM,2203,Minor Arterial,Scarborough,43.732051,-79.257068,Intersection Related,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,124,124,D41
2/14/2021 10:00:00 AM,2320,Major Arterial,North York,43.787211,-79.470042,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,40 to 44,West,Intercity Bus,Going Ahead,Driving Properly,Normal,,,,,Yes,,,Yes,Yes,Yes,Yes,Yes,,,34,34,D32
2/14/2021 10:00:00 AM,2320,Major Arterial,North York,43.787211,-79.470042,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,60 to 64,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,Yes,,,34,34,D32
2/14/2021 10:00:00 AM,2320,Major Arterial,North York,43.787211,-79.470042,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,Yes,,,34,34,D32
2/16/2021 10:00:00 AM,1434,Major Arterial,Scarborough,43.70978,-79.290897,Intersection Related,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,,,,,Yes,120,120,D41
2/24/2021 10:00:00 AM,1125,Major Arterial,Etobicoke York,43.677119,-79.446529,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Unknown,,,,,Normal,,Yes,,Yes,,,,,,,,,,92,92,D13
2/24/2021 10:00:00 AM,1125,Major Arterial,Etobicoke York,43.677119,-79.446529,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,0 to 4,Unknown,,,,,Normal,,Yes,,Yes,,,,,,,,,,92,92,D13
2/26/2021 10:00:00 AM,2200,Minor Arterial,Scarborough,43.749388,-79.232257,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,,,,141,137,D43
2/26/2021 10:00:00 AM,2200,Minor Arterial,Scarborough,43.749388,-79.232257,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,141,137,D43
2/26/2021 10:00:00 AM,2200,Minor Arterial,Scarborough,43.749388,-79.232257,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,141,137,D43
3/4/2021 10:00:00 AM,1143,Major Arterial,Toronto and East York,43.63988,-79.439822,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,,,,,,,Yes,,,,,,Yes,,,,,,85,85,D14
3/4/2021 10:00:00 AM,1143,Major Arterial,Toronto and East York,43.63988,-79.439822,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,,,,,,,,Yes,,,,,,Yes,,,,,,85,85,D14
3/4/2021 10:00:00 AM,1143,Major Arterial,Toronto and East York,43.63988,-79.439822,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,North,,,,,Normal,,Yes,,,,,,Yes,,,,,,85,85,D14
3/11/2021 10:00:00 AM,1440,Major Arterial,Toronto and East York,43.707598,-79.302608,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,South,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,54,54,D55
3/12/2021 10:00:00 AM,1912,Major Arterial,Toronto and East York,43.690329,-79.349132,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,West,,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,,,,58,58,D55
3/12/2021 10:00:00 AM,1912,Major Arterial,Toronto and East York,43.690329,-79.349132,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,West,,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,,,,58,58,D55
3/14/2021 9:00:00 AM,1804,Major Arterial,Toronto and East York,43.652239,-79.405978,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,78,78,D14
3/16/2021 8:00:00 AM,1734,Major Arterial,Scarborough,43.802069,-79.297336,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,70 to 74,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,,,,148,117,D42
